"Setup","Samples","MeanDistance","Sensitivity","Specificty","Precision","HaplogrepFilter","HetFilter","Group","TP","TN","FP","FN"
"12.0","500000.0","8.633102","0.887144","1.0","1.0","0.5","11","0","221786","250000","0","28214"
"13.0","500000.0","8.633102","0.857912","1.0","1.0","0.5","12","0","214478","250000","0","35522"
"14.0","500000.0","8.633102","0.81852","1.0","1.0","0.5","13","0","204630","250000","0","45370"
"15.0","500000.0","8.633102","0.768088","1.0","1.0","0.5","14","0","192022","250000","0","57978"
"16.0","500000.0","8.633102","0.704676","1.0","1.0","0.5","15","0","176169","250000","0","73831"
"17.0","500000.0","8.633102","0.63108","1.0","1.0","0.5","16","0","157770","250000","0","92230"
"18.0","500000.0","8.633102","0.549372","1.0","1.0","0.5","17","0","137343","250000","0","112657"
"19.0","500000.0","8.633102","0.457588","1.0","1.0","0.5","18","0","114397","250000","0","135603"
"20.0","500000.0","8.633102","0.367756","1.0","1.0","0.5","19","0","91939","250000","0","158061"
"21.0","500000.0","8.633102","0.286276","1.0","1.0","0.5","20","0","71569","250000","0","178431"
"22.0","500000.0","8.633102","0.999984","1.0","1.0","0.6","0","0","249996","250000","0","4"
"23.0","500000.0","8.633102","0.999984","1.0","1.0","0.6","1","0","249996","250000","0","4"
"24.0","500000.0","8.633102","0.999156","1.0","1.0","0.6","2","0","249789","250000","0","211"
"25.0","500000.0","8.633102","0.995988","1.0","1.0","0.6","3","0","248997","250000","0","1003"
"26.0","500000.0","8.633102","0.989832","1.0","1.0","0.6","4","0","247458","250000","0","2542"
"27.0","500000.0","8.633102","0.981268","1.0","1.0","0.6","5","0","245317","250000","0","4683"
"28.0","500000.0","8.633102","0.968772","1.0","1.0","0.6","6","0","242193","250000","0","7807"
"29.0","500000.0","8.633102","0.95568","1.0","1.0","0.6","7","0","238920","250000","0","11080"
"30.0","500000.0","8.633102","0.943772","1.0","1.0","0.6","8","0","235943","250000","0","14057"
"31.0","500000.0","8.633102","0.92858","1.0","1.0","0.6","9","0","232145","250000","0","17855"
"32.0","500000.0","8.633102","0.9107","1.0","1.0","0.6","10","0","227675","250000","0","22325"
"33.0","500000.0","8.633102","0.887144","1.0","1.0","0.6","11","0","221786","250000","0","28214"
"34.0","500000.0","8.633102","0.857912","1.0","1.0","0.6","12","0","214478","250000","0","35522"
"35.0","500000.0","8.633102","0.81852","1.0","1.0","0.6","13","0","204630","250000","0","45370"
"36.0","500000.0","8.633102","0.768088","1.0","1.0","0.6","14","0","192022","250000","0","57978"
"37.0","500000.0","8.633102","0.704676","1.0","1.0","0.6","15","0","176169","250000","0","73831"
"38.0","500000.0","8.633102","0.63108","1.0","1.0","0.6","16","0","157770","250000","0","92230"
"39.0","500000.0","8.633102","0.549372","1.0","1.0","0.6","17","0","137343","250000","0","112657"
"40.0","500000.0","8.633102","0.457588","1.0","1.0","0.6","18","0","114397","250000","0","135603"
"41.0","500000.0","8.633102","0.367756","1.0","1.0","0.6","19","0","91939","250000","0","158061"
"42.0","500000.0","8.633102","0.286276","1.0","1.0","0.6","20","0","71569","250000","0","178431"
"43.0","500000.0","8.633102","0.999984","1.0","1.0","0.7","0","0","249996","250000","0","4"
"44.0","500000.0","8.633102","0.999984","1.0","1.0","0.7","1","0","249996","250000","0","4"
"45.0","500000.0","8.633102","0.999156","1.0","1.0","0.7","2","0","249789","250000","0","211"
"46.0","500000.0","8.633102","0.995988","1.0","1.0","0.7","3","0","248997","250000","0","1003"
"47.0","500000.0","8.633102","0.989832","1.0","1.0","0.7","4","0","247458","250000","0","2542"
"48.0","500000.0","8.633102","0.981268","1.0","1.0","0.7","5","0","245317","250000","0","4683"
"49.0","500000.0","8.633102","0.968772","1.0","1.0","0.7","6","0","242193","250000","0","7807"
"50.0","500000.0","8.633102","0.95568","1.0","1.0","0.7","7","0","238920","250000","0","11080"
"51.0","500000.0","8.633102","0.943772","1.0","1.0","0.7","8","0","235943","250000","0","14057"
"52.0","500000.0","8.633102","0.92858","1.0","1.0","0.7","9","0","232145","250000","0","17855"
"53.0","500000.0","8.633102","0.9107","1.0","1.0","0.7","10","0","227675","250000","0","22325"
"54.0","500000.0","8.633102","0.887144","1.0","1.0","0.7","11","0","221786","250000","0","28214"
"55.0","500000.0","8.633102","0.857912","1.0","1.0","0.7","12","0","214478","250000","0","35522"
"56.0","500000.0","8.633102","0.81852","1.0","1.0","0.7","13","0","204630","250000","0","45370"
"57.0","500000.0","8.633102","0.768088","1.0","1.0","0.7","14","0","192022","250000","0","57978"
"58.0","500000.0","8.633102","0.704676","1.0","1.0","0.7","15","0","176169","250000","0","73831"
"59.0","500000.0","8.633102","0.63108","1.0","1.0","0.7","16","0","157770","250000","0","92230"
"60.0","500000.0","8.633102","0.549372","1.0","1.0","0.7","17","0","137343","250000","0","112657"
"61.0","500000.0","8.633102","0.457588","1.0","1.0","0.7","18","0","114397","250000","0","135603"
"62.0","500000.0","8.633102","0.367756","1.0","1.0","0.7","19","0","91939","250000","0","158061"
"63.0","500000.0","8.633102","0.286276","1.0","1.0","0.7","20","0","71569","250000","0","178431"
"64.0","500000.0","8.633102","0.999984","1.0","1.0","0.7999999999999999","0","0","249996","250000","0","4"
"65.0","500000.0","8.633102","0.999984","1.0","1.0","0.7999999999999999","1","0","249996","250000","0","4"
"66.0","500000.0","8.633102","0.999156","1.0","1.0","0.7999999999999999","2","0","249789","250000","0","211"
"67.0","500000.0","8.633102","0.995988","1.0","1.0","0.7999999999999999","3","0","248997","250000","0","1003"
"68.0","500000.0","8.633102","0.989832","1.0","1.0","0.7999999999999999","4","0","247458","250000","0","2542"
"69.0","500000.0","8.633102","0.981268","1.0","1.0","0.7999999999999999","5","0","245317","250000","0","4683"
"70.0","500000.0","8.633102","0.968772","1.0","1.0","0.7999999999999999","6","0","242193","250000","0","7807"
"71.0","500000.0","8.633102","0.95568","1.0","1.0","0.7999999999999999","7","0","238920","250000","0","11080"
"72.0","500000.0","8.633102","0.943772","1.0","1.0","0.7999999999999999","8","0","235943","250000","0","14057"
"73.0","500000.0","8.633102","0.92858","1.0","1.0","0.7999999999999999","9","0","232145","250000","0","17855"
"74.0","500000.0","8.633102","0.9107","1.0","1.0","0.7999999999999999","10","0","227675","250000","0","22325"
"75.0","500000.0","8.633102","0.887144","1.0","1.0","0.7999999999999999","11","0","221786","250000","0","28214"
"76.0","500000.0","8.633102","0.857912","1.0","1.0","0.7999999999999999","12","0","214478","250000","0","35522"
"77.0","500000.0","8.633102","0.81852","1.0","1.0","0.7999999999999999","13","0","204630","250000","0","45370"
"78.0","500000.0","8.633102","0.768088","1.0","1.0","0.7999999999999999","14","0","192022","250000","0","57978"
"79.0","500000.0","8.633102","0.704676","1.0","1.0","0.7999999999999999","15","0","176169","250000","0","73831"
"80.0","500000.0","8.633102","0.63108","1.0","1.0","0.7999999999999999","16","0","157770","250000","0","92230"
"81.0","500000.0","8.633102","0.549372","1.0","1.0","0.7999999999999999","17","0","137343","250000","0","112657"
"82.0","500000.0","8.633102","0.457588","1.0","1.0","0.7999999999999999","18","0","114397","250000","0","135603"
"83.0","500000.0","8.633102","0.367756","1.0","1.0","0.7999999999999999","19","0","91939","250000","0","158061"
"84.0","500000.0","8.633102","0.286276","1.0","1.0","0.7999999999999999","20","0","71569","250000","0","178431"
"85.0","500000.0","8.633102","0.968816","1.0","1.0","0.8999999999999999","0","0","242204","250000","0","7796"
"86.0","500000.0","8.633102","0.968816","1.0","1.0","0.8999999999999999","1","0","242204","250000","0","7796"
"87.0","500000.0","8.633102","0.968","1.0","1.0","0.8999999999999999","2","0","242000","250000","0","8000"
"88.0","500000.0","8.633102","0.964852","1.0","1.0","0.8999999999999999","3","0","241213","250000","0","8787"
"89.0","500000.0","8.633102","0.958712","1.0","1.0","0.8999999999999999","4","0","239678","250000","0","10322"
"90.0","500000.0","8.633102","0.95022","1.0","1.0","0.8999999999999999","5","0","237555","250000","0","12445"
"91.0","500000.0","8.633102","0.937876","1.0","1.0","0.8999999999999999","6","0","234469","250000","0","15531"
"92.0","500000.0","8.633102","0.925168","1.0","1.0","0.8999999999999999","7","0","231292","250000","0","18708"
"93.0","500000.0","8.633102","0.913448","1.0","1.0","0.8999999999999999","8","0","228362","250000","0","21638"
"94.0","500000.0","8.633102","0.898604","1.0","1.0","0.8999999999999999","9","0","224651","250000","0","25349"
"95.0","500000.0","8.633102","0.881328","1.0","1.0","0.8999999999999999","10","0","220332","250000","0","29668"
"96.0","500000.0","8.633102","0.858812","1.0","1.0","0.8999999999999999","11","0","214703","250000","0","35297"
"97.0","500000.0","8.633102","0.83124","1.0","1.0","0.8999999999999999","12","0","207810","250000","0","42190"
"98.0","500000.0","8.633102","0.794156","1.0","1.0","0.8999999999999999","13","0","198539","250000","0","51461"
"99.0","500000.0","8.633102","0.74612","1.0","1.0","0.8999999999999999","14","0","186530","250000","0","63470"
"100.0","500000.0","8.633102","0.686136","1.0","1.0","0.8999999999999999","15","0","171534","250000","0","78466"
"101.0","500000.0","8.633102","0.615704","1.0","1.0","0.8999999999999999","16","0","153926","250000","0","96074"
"102.0","500000.0","8.633102","0.537748","1.0","1.0","0.8999999999999999","17","0","134437","250000","0","115563"
"103.0","500000.0","8.633102","0.448252","1.0","1.0","0.8999999999999999","18","0","112063","250000","0","137937"
"104.0","500000.0","8.633102","0.360808","1.0","1.0","0.8999999999999999","19","0","90202","250000","0","159798"
"105.0","500000.0","8.633102","0.280816","1.0","1.0","0.8999999999999999","20","0","70204","250000","0","179796"
"106.0","500000.0","8.633102","0.4261","1.0","1.0","0.9999999999999999","0","0","106525","250000","0","143475"
"107.0","500000.0","8.633102","0.4261","1.0","1.0","0.9999999999999999","1","0","106525","250000","0","143475"
"108.0","500000.0","8.633102","0.425652","1.0","1.0","0.9999999999999999","2","0","106413","250000","0","143587"
"109.0","500000.0","8.633102","0.42424","1.0","1.0","0.9999999999999999","3","0","106060","250000","0","143940"
"110.0","500000.0","8.633102","0.421476","1.0","1.0","0.9999999999999999","4","0","105369","250000","0","144631"
"111.0","500000.0","8.633102","0.41688","1.0","1.0","0.9999999999999999","5","0","104220","250000","0","145780"
"112.0","500000.0","8.633102","0.40952","1.0","1.0","0.9999999999999999","6","0","102380","250000","0","147620"
"113.0","500000.0","8.633102","0.401816","1.0","1.0","0.9999999999999999","7","0","100454","250000","0","149546"
"114.0","500000.0","8.633102","0.394508","1.0","1.0","0.9999999999999999","8","0","98627","250000","0","151373"
"115.0","500000.0","8.633102","0.38524","1.0","1.0","0.9999999999999999","9","0","96310","250000","0","153690"
"116.0","500000.0","8.633102","0.375684","1.0","1.0","0.9999999999999999","10","0","93921","250000","0","156079"
"117.0","500000.0","8.633102","0.363408","1.0","1.0","0.9999999999999999","11","0","90852","250000","0","159148"
"118.0","500000.0","8.633102","0.348772","1.0","1.0","0.9999999999999999","12","0","87193","250000","0","162807"
"119.0","500000.0","8.633102","0.330076","1.0","1.0","0.9999999999999999","13","0","82519","250000","0","167481"
"120.0","500000.0","8.633102","0.306232","1.0","1.0","0.9999999999999999","14","0","76558","250000","0","173442"
"121.0","500000.0","8.633102","0.277004","1.0","1.0","0.9999999999999999","15","0","69251","250000","0","180749"
"122.0","500000.0","8.633102","0.244944","1.0","1.0","0.9999999999999999","16","0","61236","250000","0","188764"
"123.0","500000.0","8.633102","0.209972","1.0","1.0","0.9999999999999999","17","0","52493","250000","0","197507"
"124.0","500000.0","8.633102","0.172056","1.0","1.0","0.9999999999999999","18","0","43014","250000","0","206986"
"125.0","500000.0","8.633102","0.135976","1.0","1.0","0.9999999999999999","19","0","33994","250000","0","216006"
"126.0","500000.0","8.633102","0.101864","1.0","1.0","0.9999999999999999","20","0","25466","250000","0","224534"
